Sat Dec 18 19:17:55 2021,2294.00
Sat Dec 18 19:17:55 2021,2382.00
Sat Dec 18 19:17:55 2021,2336.00
Sat Dec 18 19:17:55 2021,2576.00
Sat Dec 18 19:17:56 2021,2198.00
Sat Dec 18 19:17:56 2021,2222.00
Sat Dec 18 19:17:56 2021,2566.00
Sat Dec 18 19:17:56 2021,2488.00
Sat Dec 18 19:17:56 2021,2264.00
Sat Dec 18 19:17:57 2021,2234.00
Sat Dec 18 19:17:57 2021,2228.00
Sat Dec 18 19:17:57 2021,2192.00
Sat Dec 18 19:17:57 2021,2224.00
Sat Dec 18 19:17:57 2021,2370.00
Sat Dec 18 19:17:58 2021,2248.00
Sat Dec 18 19:17:58 2021,2218.00
Sat Dec 18 19:17:58 2021,2280.00
Sat Dec 18 19:17:58 2021,2156.00
Sat Dec 18 19:17:58 2021,2234.00
Sat Dec 18 19:17:59 2021,2248.00
Sat Dec 18 19:17:59 2021,2134.00
Sat Dec 18 19:17:59 2021,2218.00
Sat Dec 18 19:17:59 2021,3166.00
Sat Dec 18 19:17:59 2021,2424.00
Sat Dec 18 19:18:00 2021,2460.00
Sat Dec 18 19:18:00 2021,2408.00
Sat Dec 18 19:18:00 2021,2474.00
Sat Dec 18 19:18:00 2021,2408.00
Sat Dec 18 19:18:00 2021,2460.00
Sat Dec 18 19:18:01 2021,2474.00
Sat Dec 18 19:18:01 2021,2408.00
Sat Dec 18 19:18:01 2021,2464.00
Sat Dec 18 19:18:01 2021,2152.00
Sat Dec 18 19:18:01 2021,2222.00
Sat Dec 18 19:18:02 2021,2196.00
Sat Dec 18 19:18:02 2021,2198.00
Sat Dec 18 19:18:02 2021,2254.00
Sat Dec 18 19:18:02 2021,2222.00
Sat Dec 18 19:18:02 2021,2206.00
Sat Dec 18 19:18:03 2021,2278.00
Sat Dec 18 19:18:03 2021,2490.00
Sat Dec 18 19:18:03 2021,2388.00
Sat Dec 18 19:18:03 2021,2244.00
Sat Dec 18 19:18:03 2021,2176.00
Sat Dec 18 19:18:04 2021,2258.00
Sat Dec 18 19:18:04 2021,2228.00
Sat Dec 18 19:18:04 2021,2244.00
Sat Dec 18 19:18:04 2021,2212.00
Sat Dec 18 19:18:04 2021,2202.00
Sat Dec 18 19:18:05 2021,2252.00
Sat Dec 18 19:18:05 2021,2202.00
Sat Dec 18 19:18:05 2021,2216.00
Sat Dec 18 19:18:05 2021,2244.00
Sat Dec 18 19:18:06 2021,2224.00
Sat Dec 18 19:18:06 2021,2264.00
Sat Dec 18 19:18:06 2021,2218.00
Sat Dec 18 19:18:06 2021,2238.00
Sat Dec 18 19:18:06 2021,2280.00
Sat Dec 18 19:18:07 2021,2216.00
Sat Dec 18 19:18:07 2021,2262.00
Sat Dec 18 19:18:07 2021,2208.00
Sat Dec 18 19:18:07 2021,2124.00
Sat Dec 18 19:18:07 2021,2224.00
Sat Dec 18 19:18:08 2021,2196.00
Sat Dec 18 19:18:08 2021,2268.00
Sat Dec 18 19:18:08 2021,2244.00
Sat Dec 18 19:18:08 2021,2248.00
Sat Dec 18 19:18:08 2021,2268.00
Sat Dec 18 19:18:09 2021,2212.00
Sat Dec 18 19:18:09 2021,2274.00
Sat Dec 18 19:18:09 2021,2576.00
Sat Dec 18 19:18:09 2021,2218.00
Sat Dec 18 19:18:09 2021,2280.00
Sat Dec 18 19:18:10 2021,2264.00
Sat Dec 18 19:18:10 2021,2434.00
Sat Dec 18 19:18:10 2021,2382.00
Sat Dec 18 19:18:10 2021,2378.00
Sat Dec 18 19:18:10 2021,2334.00
Sat Dec 18 19:18:11 2021,2202.00
Sat Dec 18 19:18:11 2021,2252.00
Sat Dec 18 19:18:11 2021,2264.00
Sat Dec 18 19:18:11 2021,2216.00
Sat Dec 18 19:18:11 2021,2274.00
Sat Dec 18 19:18:12 2021,2218.00
Sat Dec 18 19:18:12 2021,2252.00
Sat Dec 18 19:18:12 2021,2262.00
Sat Dec 18 19:18:12 2021,2222.00
Sat Dec 18 19:18:12 2021,2288.00
Sat Dec 18 19:18:13 2021,2448.00
Sat Dec 18 19:18:13 2021,3012.00
Sat Dec 18 19:18:13 2021,2254.00
Sat Dec 18 19:18:13 2021,2150.00
Sat Dec 18 19:18:13 2021,2804.00
Sat Dec 18 19:18:14 2021,2196.00
Sat Dec 18 19:18:14 2021,2228.00
Sat Dec 18 19:18:14 2021,2270.00
Sat Dec 18 19:18:14 2021,2212.00
Sat Dec 18 19:18:14 2021,2244.00
Sat Dec 18 19:18:15 2021,2242.00
Sat Dec 18 19:18:15 2021,2216.00
Sat Dec 18 19:18:15 2021,2268.00
Sat Dec 18 19:18:15 2021,2218.00
Sat Dec 18 19:18:15 2021,2316.00
Sat Dec 18 19:18:16 2021,2228.00
Sat Dec 18 19:18:16 2021,2422.00
Sat Dec 18 19:18:16 2021,2460.00
Sat Dec 18 19:18:16 2021,2418.00
Sat Dec 18 19:18:17 2021,2520.00
Sat Dec 18 19:18:17 2021,2416.00
Sat Dec 18 19:18:17 2021,2406.00
Sat Dec 18 19:18:17 2021,2504.00
Sat Dec 18 19:18:17 2021,2488.00
Sat Dec 18 19:18:18 2021,2438.00
Sat Dec 18 19:18:18 2021,2468.00
Sat Dec 18 19:18:18 2021,2444.00
Sat Dec 18 19:18:18 2021,2504.00
Sat Dec 18 19:18:18 2021,2448.00
Sat Dec 18 19:18:19 2021,2454.00
Sat Dec 18 19:18:19 2021,2444.00
Sat Dec 18 19:18:19 2021,2342.00
Sat Dec 18 19:18:19 2021,2172.00
Sat Dec 18 19:18:19 2021,2202.00
Sat Dec 18 19:18:20 2021,2238.00
Sat Dec 18 19:18:20 2021,2264.00
Sat Dec 18 19:18:20 2021,2222.00
Sat Dec 18 19:18:20 2021,2280.00
Sat Dec 18 19:18:20 2021,2288.00
Sat Dec 18 19:18:21 2021,2244.00
Sat Dec 18 19:18:21 2021,2252.00
Sat Dec 18 19:18:21 2021,2160.00
Sat Dec 18 19:18:21 2021,2268.00
Sat Dec 18 19:18:21 2021,2582.00
Sat Dec 18 19:18:22 2021,2500.00
Sat Dec 18 19:18:22 2021,2516.00
Sat Dec 18 19:18:22 2021,2444.00
Sat Dec 18 19:18:22 2021,3146.00
Sat Dec 18 19:18:22 2021,2270.00
Sat Dec 18 19:18:23 2021,2376.00
Sat Dec 18 19:18:23 2021,2490.00
Sat Dec 18 19:18:23 2021,2228.00
Sat Dec 18 19:18:23 2021,2262.00
Sat Dec 18 19:18:23 2021,2288.00
Sat Dec 18 19:18:24 2021,2238.00
Sat Dec 18 19:18:24 2021,2270.00
Sat Dec 18 19:18:24 2021,2224.00
Sat Dec 18 19:18:24 2021,2248.00
Sat Dec 18 19:18:24 2021,2268.00
Sat Dec 18 19:18:25 2021,2330.00
Sat Dec 18 19:18:25 2021,2244.00
Sat Dec 18 19:18:25 2021,2336.00
Sat Dec 18 19:18:25 2021,2258.00
Sat Dec 18 19:18:25 2021,2300.00
Sat Dec 18 19:18:26 2021,2186.00
Sat Dec 18 19:18:26 2021,2454.00
Sat Dec 18 19:18:26 2021,2248.00
Sat Dec 18 19:18:26 2021,2224.00
Sat Dec 18 19:18:26 2021,2232.00
Sat Dec 18 19:18:27 2021,2222.00
Sat Dec 18 19:18:27 2021,2418.00
Sat Dec 18 19:18:27 2021,2704.00
Sat Dec 18 19:18:27 2021,2488.00
Sat Dec 18 19:18:28 2021,2320.00
Sat Dec 18 19:18:28 2021,2526.00
Sat Dec 18 19:18:28 2021,2478.00
Sat Dec 18 19:18:28 2021,2578.00
Sat Dec 18 19:18:28 2021,2546.00
Sat Dec 18 19:18:29 2021,2644.00
